# phase logamp pol cosi GW_freq costheta phi logL logPrior
3.306604793162807088e+00 -1.383561908497908810e+01 9.474650683916807647e-01 -6.763460231281097634e-01 6.077136586074218467e-08 6.438075322384205768e-01 2.088012834372695803e+00 -4.198225392901599129e+00 0.000000000000000000e+00
1.413351918731464707e+00 -1.417031791791065665e+01 1.159086684099112530e+00 3.246685844189379222e-01 8.905890039305278627e-09 3.136058476545570128e-01 3.349930324475427934e+00 -3.771689429408636940e+00 0.000000000000000000e+00
6.231959796292421139e+00 -1.309281589374178623e+01 9.180802822563383092e-01 -1.438796272638895035e-01 8.570440605065277015e-08 -6.254942228863706877e-01 3.104501950931521925e-01 -3.730783844686181627e+00 0.000000000000000000e+00
5.236612580772493253e+00 -1.271778399050093178e+01 1.376996468637702753e+00 1.404552713821663468e-01 9.494655939177849138e-08 -9.602757236436272326e-01 4.383789702210554751e+00 -3.518581578589814907e+00 0.000000000000000000e+00
3.058862097347568643e+00 -1.344978284431079985e+01 7.354020595660806792e-02 -7.616706597257978384e-01 9.027997595587824308e-08 -9.506282993962852368e-01 2.742986886650556233e+00 -3.356769822116711044e+00 0.000000000000000000e+00
3.550356340027598812e+00 -1.381869627815123103e+01 2.692212081477656227e-01 -9.878304881202571996e-01 7.419017833405249815e-08 2.466725099525809706e-01 6.372517250526510413e-01 -3.337505822258065358e+00 0.000000000000000000e+00
7.083798259859237501e-01 -1.389348979526308980e+01 7.804909009801463959e-02 -7.708496260667381250e-01 6.792623078928066208e-08 2.897933873767481044e-02 1.579406434109743795e+00 -3.226903285749354033e+00 0.000000000000000000e+00
1.705292130409774787e+00 -1.556751472369937339e+01 8.172261563194955780e-01 -3.908487330791532433e-01 4.297936974901222243e-10 5.655514556886624966e-01 1.623981394258724453e+00 -3.197844344092509061e+00 0.000000000000000000e+00
1.206085258780297931e+00 -1.345244730944905243e+01 1.061701053832530661e+00 3.226764482500482645e-01 9.710261791764053481e-08 9.490546266044077584e-01 2.707106072371734840e+00 -3.085821375408721146e+00 0.000000000000000000e+00
1.218946268927981746e+00 -1.447859802471734447e+01 1.391021363027667768e+00 -4.537269517653785833e-01 6.639604660940205519e-09 6.018839858512542440e-01 2.716098354432694428e-02 -3.070673221180590495e+00 0.000000000000000000e+00
5.740577886778059913e+00 -1.380116983320188950e+01 6.534776656497557346e-01 -5.812085091378054180e-01 4.545265873411513753e-08 9.221432721663185283e-01 4.319179495735303576e-01 -3.039639643715970507e+00 0.000000000000000000e+00
1.088439782718219340e-01 -1.318781241900770951e+01 1.528439130370328858e+00 -1.471505557750142912e-01 9.232650594696191847e-08 3.330404022025277300e-01 3.555148436144885515e+00 -3.003518500419122716e+00 0.000000000000000000e+00
3.612663707541032831e+00 -1.378764388773967653e+01 1.243314760531268437e+00 8.195536903261880779e-01 7.536801624339098210e-08 -2.512526284758227479e-01 2.809632084628690407e+00 -2.877645845540727443e+00 0.000000000000000000e+00
