phase	logamp	pol	cosi	GW_freq	costheta	phi	logL
1.22040560531044972592e+00	-1.21457711997818247340e+01	3.81871855096132806207e-01	-5.87771081331282641003e-01	1.44174522757950074076e-09	-3.21717955019317825016e-01	2.70715230015654917395e+00       -6.078896e+06
4.50672987366558253086e+00	-1.20559303370232111519e+01	8.32012891691881528722e-01	4.12002446673875755145e-01	4.12908584405222581765e-11	-8.84483013604947854169e-01	5.55287211702500904664e+00       -5.522533e+06
5.30058258977112739530e+00	-1.20201686968054932692e+01	1.53415609683258136187e+00	9.39760697270457301400e-01	2.17345040433701496760e-09	-2.03005195850839738336e-02	2.00470215277277152843e-01       -4.853360e+06
4.54868354414599185276e+00	-1.22862522294163269976e+01	1.15399971042319560155e+00	-6.43141351435263519676e-01	1.08498331519522423271e-09	-7.81937581928307812174e-02	2.30496197379591205578e-01       -4.556678e+06
3.04761298583974049592e+00	-1.26910372250996754673e+01	1.11752007449481682855e+00	-9.19529057211091793711e-01	6.93927728537338627974e-10	3.98002868879944571301e-01	3.17655788694457896781e+00       -3.351095e+06
4.21974973680198303660e-02	-1.26088769407872938189e+01	1.02620595409274950605e+00	-7.52388638736200765500e-01	8.83589294929212683875e-10	-1.63757622159921706340e-02	3.85947638988174190899e-01       -1.745577e+06
1.80918429100922462105e+00	-1.23600502953430098074e+01	5.90486525592199718027e-01	4.43674401495334935763e-01	1.51679314165251249642e-09	-3.99110072460826192930e-01	2.78286781307589370371e+00       -1.698110e+06
5.33493062928059202932e+00	-1.22229387559811133457e+01	8.66001626660049872442e-01	7.73704261381939706332e-01	2.96625653415180157919e-09	7.65510403248909510054e-01	5.04044765853440601688e-01       -1.658095e+06
3.43938749243443719905e+00	-1.20450155630636199788e+01	2.80877666562208916368e-01	-6.93248666931478574327e-02	1.96207015726659274743e-09	-4.07751666071640261890e-01	3.50647796174728920704e+00       -1.090983e+06
3.97453963447648694896e+00	-1.20807257669115770682e+01	1.43509303160537404764e+00	5.05430326192544465691e-01	4.60861901157800841077e-09	2.29350913886611579295e-01	2.68612465965574065407e+00       -1.042855e+06
2.41173210541764548864e+00	-1.20504557445069178101e+01	6.68150422730717008513e-01	3.41022742177427673482e-01	1.43903574552514780674e-09	-4.26828158377887567632e-01	3.82901595930914062649e+00       -9.491702e+05
1.16516340687208019844e+00	-1.20827277360423313013e+01	1.29460182410413660037e+00	5.83796305703943696486e-01	5.65556512380871292770e-09	8.19390453295289200586e-03	2.63648603272264736574e+00       -8.756563e+05
1.22561829359464757871e+00	-1.26701303708807397896e+01	1.04219233685956935709e+00	-1.01832188271614471065e-01	1.00895694260482278363e-09	-8.40055419771679634522e-01	2.57232006584179639930e+00       -5.138007e+05
1.27006337630818655349e+00	-1.23709463973802602510e+01	1.24026116775009809245e+00	-5.91525017757851823141e-01	2.95829821586700152116e-09	-7.48895639581444338972e-01	9.90099682648746259872e-01       -4.901727e+05
3.09488706817849879016e+00	-1.20299594871834347742e+01	4.25638435377975396512e-02	6.73493991953880044576e-01	1.15801358268672386372e-08	3.19383086403933535991e-01	1.76034119575372005606e+00       -4.832950e+05
4.10762748491342044588e+00	-1.23719135628020033835e+01	1.19231205619085400826e+00	-4.96778622153256022020e-01	4.65597091327610932604e-09	6.05512964672420772594e-01	1.54786079577791757522e+00       -3.445640e+05
1.17419353147958083206e+00	-1.25537640954588578523e+01	7.44042137081776910890e-01	1.61632328751052017912e-01	1.34859601398737067167e-09	-1.27796261510628339497e-01	9.60921570958584214672e-01       -3.122089e+05
5.96418361797475604646e+00	-1.26969324626460604577e+01	4.06912980606799701278e-01	-1.19437718241249768436e-01	9.59020248157708861331e-10	1.08367428449486213893e-02	3.46267128849717886752e+00       -3.021792e+05
1.36922664805953742118e+00	-1.21530216777744026757e+01	1.44128882604405239576e+00	2.55403933547422301586e-01	5.50537648064237016453e-09	7.73004075380742450285e-01	4.25274427360366524820e-01       -2.718902e+05
1.72118797025829550762e-01	-1.24591591418255394075e+01	1.37321666549330223539e+00	-1.31810172941132230928e-01	2.65763669661011967393e-09	3.29545682006964157917e-01	2.10146691660159268267e+00       -2.609533e+05
4.67833973894908528024e+00	-1.21186713226883888694e+01	7.62376420843670188354e-01	-7.36132498238116883549e-01	1.30130915636241815362e-08	5.21976823287039093380e-01	1.92100611772288099033e+00       -2.542875e+05
3.77543949400550715723e+00	-1.21364052346563671136e+01	1.78108467857875207851e-01	1.41473432862536663279e-01	3.50351739441332007428e-09	-8.60497401308019105315e-01	2.75252734766016926571e+00       -2.484006e+05
2.47572897836908190072e+00	-1.20780168086467369903e+01	5.10772543660234723539e-01	6.61735295044618143656e-01	1.37005411420741570785e-08	-1.66199893178922641912e-01	1.99363170789940924443e+00       -2.461201e+05
2.39486908281403509946e-01	-1.29631418521704357971e+01	1.28439033669395819004e+00	6.60732440040329493947e-01	1.30340189212778420338e-10	8.61004812710169487033e-01	5.08489707635764265348e+00       -2.403314e+05
1.02240501265740935111e+00	-1.21426236139521268598e+01	1.73180828382671625487e-01	-4.61573826868336839491e-02	6.01712540360217021643e-09	4.72128550285054016111e-01	3.20916883978372746711e+00       -2.203103e+05
5.20068666209317065352e+00	-1.24997525871006729403e+01	5.34021622217500491203e-01	-9.33284215475335243717e-01	6.14646827548848493613e-09	-6.34992797544089437878e-01	2.32348628285668379334e+00       -2.108861e+05
4.18965643082269156849e+00	-1.23166049016699314933e+01	1.34171480823570155039e+00	5.06500896996928351435e-01	4.69598607564350559535e-09	9.64953923888041575907e-01	3.35525678193336540645e+00       -1.964560e+05
5.57454414064870906742e+00	-1.20233477644527120276e+01	4.65703817968580624509e-01	-9.47477244338023050219e-01	1.67881545216638759218e-08	-7.09180923426972475987e-01	1.02098464081184769903e+00       -1.945857e+05
5.82647169192200742316e+00	-1.26952094857869681732e+01	1.02654317068018774428e+00	3.47315801029649762199e-01	9.17549360728502559728e-10	3.49414553309499442690e-01	3.42254194896302443851e+00       -1.801184e+05
2.33432212410818751280e+00	-1.24262076996539150286e+01	1.44779791083229780746e+00	6.77173016780041714391e-01	4.00377096967131244072e-09	-7.18853816721117366839e-01	3.81352404509990527970e-01       -1.584876e+05
2.76922238391803486601e-02	-1.20489051112827070256e+01	3.52896434000410597065e-01	9.29287023453107763338e-01	2.65034257940252372733e-08	-9.15862767689959722528e-02	1.81989639544378190017e+00       -1.538330e+05
3.10083167023961747688e+00	-1.21743455044743527083e+01	1.03100243488217935967e-02	9.54458298395568505157e-01	1.65259222353312830150e-08	4.72758087901485046789e-01	7.60531051740555685825e-01       -1.359715e+05
1.78773192637528194338e-01	-1.26499551249337667258e+01	3.86728686533349297338e-01	-3.62609981967189631824e-01	2.66194787927301738921e-09	-3.57259773564016835934e-01	2.79875633511719357216e+00       -1.335312e+05
6.05668617715848256466e+00	-1.24458973724745121103e+01	8.01642843444763886218e-01	-1.50019050812655596605e-01	3.42681172714264284918e-09	-8.36839251420521290648e-01	2.81614718800367791474e+00       -1.286025e+05
1.19045214496925844117e-01	-1.20274043883556682744e+01	2.30122716948235911394e-01	4.39706813289712283854e-01	1.23993569124102588912e-08	2.85606301227542491716e-01	3.17487534510914137797e+00       -1.256773e+05
2.02015687190614856572e-01	-1.23371558892530668317e+01	1.48015509371536890804e+00	-1.48994849854232419561e-01	4.43663579347046754470e-10	-7.35554358596996471498e-01	4.90025854831279961132e+00       -1.151269e+05
4.76945563694952390232e-01	-1.28608367742617790697e+01	6.37637606098700349122e-01	9.14087455941716142682e-01	2.51582301815486974445e-09	9.71767873192766362678e-01	3.39172341422688483625e-01       -1.121467e+05
2.93364407738786203694e+00	-1.24003161161514601218e+01	2.17526220644308126984e-01	-2.31748794916344980077e-01	1.57177725513682849291e-09	4.65440969230728751604e-01	4.93471574251671540878e+00       -1.070776e+05
2.33241329502994965139e+00	-1.23169238122221411658e+01	7.87631507649411699568e-01	3.05648676461615975697e-01	6.38212110978958434290e-09	1.79772886209244142641e-01	1.34807817643172223043e+00       -1.070087e+05
1.80547357221121584914e+00	-1.27393602157983494294e+01	6.51186810377325175914e-01	9.74954246543727531815e-01	1.73488881983915897858e-09	5.67921477302303467916e-01	5.38532089228560284511e+00       -1.045456e+05
2.06217195755834126203e+00	-1.26915704255688570612e+01	1.19972527310988397176e+00	-4.51097279977764609171e-01	1.86819174419691573323e-10	9.11902284692990006132e-02	4.44441787355886486210e+00       -9.931831e+04
1.93708797643341634753e+00	-1.23453578191448656298e+01	7.48915936612132071559e-01	-4.69634697298218106720e-01	5.22168297395877960246e-09	4.16813760686014278534e-01	3.47052930703303896820e+00       -9.749506e+04
3.05754538903205297373e+00	-1.21232778887668040113e+01	1.14735626622698694277e+00	-6.19740189404448749144e-01	1.99644628129293967026e-08	4.95122397448034545775e-01	2.06705531529461428164e+00       -9.338524e+04
4.74467185786966449967e+00	-1.20764564633276663130e+01	1.16232322554009059878e+00	-9.59080930721148083862e-01	2.10229477776161640217e-08	9.88116069161845356206e-01	3.47410416082010575778e+00       -9.089699e+04
3.62792485043624557406e+00	-1.20769483962202706095e+01	7.10262080047705857133e-01	-9.91214193974365498363e-01	2.63939369388234765809e-08	-4.48301273693890611760e-01	2.65650272926203623314e+00       -9.070816e+04
1.50920121872753498771e+00	-1.20424851905172864974e+01	2.16147800916754839751e-01	-3.74143186906673586023e-01	4.71328268682713107978e-09	5.40565447054316527975e-01	5.52750539745735824937e+00       -8.832496e+04
4.29411666388438995057e+00	-1.31546675856539323490e+01	1.82097568534228759773e-01	9.12069320914767223130e-01	2.40681668756007952019e-09	4.17925233665021267360e-01	1.89005393427776269277e+00       -8.642677e+04
5.63745380664316009245e+00	-1.21174096122180934287e+01	9.69684554709493662372e-01	-9.74993066877922753832e-01	2.99149489140500784007e-08	-1.63269740892176329350e-01	2.33652222962383770977e+00       -8.390046e+04
2.62626157169249996315e+00	-1.26262919749858717466e+01	1.31802099854289633818e+00	4.15952554840015975568e-01	3.66839483640332857281e-09	7.31280604095724040548e-01	5.69722944875377224072e-01       -8.148800e+04
2.82537849207241231753e+00	-1.29349890211345410762e+01	1.17740287091507322970e+00	9.77524138741446280143e-01	3.01073823016904310680e-09	3.30567704344024493324e-01	3.16072811561193223184e+00       -7.770829e+04
3.50760470142554015016e-01	-1.21571135172431432636e+01	4.30853945669696758447e-01	2.41308856213299061100e-01	1.19026905988406498749e-08	-7.17458031726758815871e-01	1.36152522795885366769e+00       -7.653710e+04
2.44195763820895850316e+00	-1.21515629697098042072e+01	1.20984208915383217864e+00	-5.85439612972487588571e-01	1.77696388921704430178e-08	4.69205125870139017064e-01	1.19816788560116616047e+00       -7.556588e+04
5.63572948459497347073e+00	-1.20122434751218438720e+01	1.25334565160544775253e+00	3.58597823426863193674e-01	5.68978708639778489075e-09	6.75561521821833932400e-01	5.20324210784548402131e+00       -6.755817e+04
1.28757265453624292206e+00	-1.27980367554822791476e+01	8.18536755227070034202e-01	-2.24486490948265837719e-01	1.04716996247109748443e-09	-9.64595729040204075133e-01	5.13114896840901169028e-01       -6.720135e+04
2.85209406072232596330e+00	-1.30247454967205733567e+01	1.25629883007194553812e+00	8.67441458773381190994e-01	3.58100842370727442287e-09	8.03905460953719175343e-01	2.36963894617803561005e+00       -6.493665e+04
1.93354212615936704722e+00	-1.21691944586706970455e+01	2.39202306175185064330e-01	-8.45244139627359780675e-01	2.13421554450595521712e-08	-4.68397772961554048621e-03	7.87531090605002370708e-01       -6.450532e+04
5.89388500796868086695e+00	-1.22082464752819124243e+01	1.14858086084557409201e+00	7.62219878913624082628e-01	2.01341358994168232490e-08	-5.60953270939883785751e-01	2.05136076519099530557e+00       -6.269803e+04
5.31845849335859810481e+00	-1.23152612316975051954e+01	8.49333981268817428401e-01	-9.16116540142262514301e-01	2.20138081257817517747e-08	2.12474486836024795133e-01	2.27606375178339437326e+00       -6.121363e+04
1.56362618524509522366e+00	-1.20769661362255522619e+01	6.54176376987079200021e-01	-8.82684936281371235189e-01	2.54994814877505720123e-08	-6.59479456179233314295e-01	8.88769998126221705270e-01       -5.856446e+04
1.06079112222841143165e+00	-1.28652442216471740721e+01	5.17330191310087394996e-01	3.19900270854498458561e-01	1.70938073003932157118e-10	-4.91200745549568495996e-01	5.46728461314539426752e+00       -5.375263e+04
3.93153716073326586766e+00	-1.21086001867117545316e+01	6.28629644000514020696e-01	7.00879243445236443932e-01	2.84838454461453416779e-08	6.88976705784731580096e-01	1.66170817988731345238e+00       -5.349337e+04
3.44541084136441355668e+00	-1.30015404417064619480e+01	1.26515191198459642230e+00	-3.25064963215540625452e-01	5.59617896747526172217e-10	-9.67733382749799697642e-01	1.08204409993157457670e+00       -5.190631e+04
4.41193042995068473999e+00	-1.20131800753865753961e+01	4.69263872321192987425e-01	-3.95995831194805303355e-01	8.80610447190418329221e-09	5.12870430332921012351e-01	4.21153140700442119027e+00       -5.095246e+04
5.92435659779746170983e+00	-1.25174858865282274678e+01	1.52326044653044490040e+00	-7.76796763088518638085e-01	1.01340121672020642527e-08	7.18253651141885551823e-01	8.16715431468629238232e-01       -5.089928e+04
1.21519075892779526704e+00	-1.24880983384373447365e+01	1.43065635782989786229e+00	-2.10932920102131438167e-01	3.59471351894808460249e-09	-7.67145941507141326809e-02	6.27967597659487708484e+00       -4.704738e+04
2.41041109258400565452e+00	-1.26845540527200348890e+01	2.16510868179574461623e-01	2.18524362947129763279e-01	3.86393670718995850195e-09	2.24824725347889164961e-01	3.16904117419458852822e+00       -4.678190e+04
5.21236402513852503660e+00	-1.21895385790659283032e+01	8.45754724058086493343e-01	-6.98853569895664605838e-01	1.33533787890894121232e-08	-8.96890543634544928908e-02	2.77028121397607351994e-01       -4.654516e+04
3.61501612601641542089e-01	-1.23572099091696525619e+01	1.42737744073296513037e+00	7.29283536327147596801e-01	1.43488069251466757214e-08	-6.52509306454380766382e-02	7.94671149141977783970e-01       -4.651405e+04
4.32104995659636781369e+00	-1.21002973978804160282e+01	7.38727010294910946264e-01	8.36302645041548498028e-01	2.38895710665328892701e-08	-7.14946068419939906313e-01	7.93463128345429535848e-01       -4.647850e+04
3.62880377995949476855e+00	-1.35530235342360416695e+01	8.68375367767112549267e-01	2.25471574263322122045e-01	2.21655570908874781326e-11	7.83454315289185965199e-01	1.59841244937572124485e+00       -4.621641e+04
6.27867633448195139323e+00	-1.25037618888329689071e+01	1.09644868822362906435e+00	9.95946540524608625589e-01	1.25748368815619499855e-08	6.77465751488106171507e-01	5.67382207488753009805e-01       -4.299219e+04
1.05205457798688239990e+00	-1.23391935379207566825e+01	1.49986530360601566514e+00	-4.17122728365230621694e-01	8.63256520229964049938e-09	-5.79821112080803890976e-01	9.19063854946017944059e-01       -4.158156e+04
1.54285785701224664734e+00	-1.22135630028731672070e+01	4.21266620272818304027e-01	-8.44989621612528885031e-01	1.20451067218411339069e-08	1.69671310382895068614e-01	6.18087402171911381998e+00       -4.091912e+04
2.35550750272223208270e+00	-1.24644196949438033073e+01	1.40092114518027877068e+00	1.78954281276142795898e-01	8.36587244055779962307e-09	5.70736497335718295787e-01	1.70508426103658994322e+00       -4.048145e+04
8.40308928524391540726e-01	-1.21147071058195159310e+01	4.82505437075580079220e-01	-6.22334563770896687096e-01	2.95376761580446570645e-08	6.52309175270993524265e-01	1.52907602937470277205e+00       -4.030019e+04
5.74463560616521817792e+00	-1.25255974665849763028e+01	1.94107410090196386143e-01	8.76140178259871338362e-01	7.88851900578373706966e-09	5.54540873961602343023e-01	4.48105194664227823864e-03       -3.991907e+04
5.12111736565075670313e+00	-1.20403960514832455431e+01	1.03838936510289836512e+00	-3.88851593075825840984e-01	2.03329976230058450358e-08	2.47854486058044914953e-02	2.67953224262002098754e+00       -3.856871e+04
4.00492767013005313004e+00	-1.29773391115527729767e+01	1.41795678009499614980e+00	-5.47477853577314821365e-01	3.71938599644306575488e-09	7.57980953250727562676e-01	1.56506964712235285830e+00       -3.735726e+04
1.05525570866386853019e+00	-1.26804806120072122155e+01	8.60892569261898277233e-01	1.10403989213687284132e-01	1.21769924379993618016e-09	7.41036635944771981954e-01	5.17665337898767230485e+00       -3.727628e+04
