phase	logamp	pol	cosi	GW_freq	costheta	phi	logL
5.06358743007795109037e+00	-1.20265627244865562773e+01	5.95664197305074694100e-02	-6.00281047756432872831e-01	1.04432378009463716890e-09	5.74423154339850361438e-01	2.37835274437737531628e+00       -1.315253e+07
3.22812501756142378184e+00	-1.23342381096358373327e+01	1.29871768874540371996e+00	-7.14773491617572309664e-01	9.51059272829237154413e-10	-5.68384685891853869144e-01	1.89376052072690392869e+00       -5.297046e+06
4.19338393271658471662e+00	-1.29682021106327685089e+01	5.69682152622890347615e-01	6.48299638167623371032e-01	1.62107550425374751690e-10	4.37104458536113515965e-01	3.36820841665947323662e+00       -5.177727e+05
8.09077137332738227649e-01	-1.26611575527953643672e+01	1.90752571772187490273e-01	-5.11370195245025138675e-01	2.94021665942270280949e-09	1.18499216352369596272e-01	1.76662614079780677656e+00       -2.845835e+05
3.83364445183308566456e+00	-1.25645736385788957534e+01	2.62048862226325063318e-01	5.49530862044147139223e-01	2.55571832527237219586e-09	6.68658174562383744721e-01	3.55442187207332782606e+00       -1.640077e+05
3.75061209455399291457e+00	-1.27776683778313824291e+01	3.80573432801694033767e-01	7.02341303363323787856e-01	3.56603607117075038051e-09	1.96694581847063038049e-01	2.53746381503757056919e+00       -1.534155e+05
1.77351121262799926726e+00	-1.29460264809979257450e+01	1.02945732122107092010e+00	-5.96532240493688803440e-01	6.65319394193832905334e-10	4.90166900395215487940e-01	4.47567314247616998557e+00       -9.868558e+04
4.31987783979646522425e+00	-1.20134668966861823947e+01	6.19787537912099062432e-01	5.84393074214086372109e-01	2.21197298191679672585e-08	6.63792542262031104450e-01	2.84903305841979159752e+00       -6.832517e+04
4.70906819255838104965e+00	-1.20066915542435506126e+01	1.05135735443128885969e+00	7.82969661300395136649e-01	1.72601091918110298314e-08	-8.67872981497683659846e-01	3.59649166278214749148e-01       -6.492192e+04
1.96477757584659240564e+00	-1.33582766934024892436e+01	3.66428780179406610173e-01	-6.00140576603294784164e-01	5.77022837706846038891e-10	-9.56904658789919149164e-01	1.52289612910098792753e+00       -5.104321e+04
7.43171006935745004363e-01	-1.24841052042743037021e+01	9.44084218629491989105e-01	-9.91229235252031548598e-01	3.30480756746598432294e-09	-5.83974014706568955724e-01	5.18395472108381660803e+00       -5.023166e+04
9.30685876464692807275e-01	-1.22392117673592668581e+01	2.36556230584220816837e-01	9.60906549203089044298e-01	2.97489436618919157261e-08	2.07568112389223430325e-01	2.45483441868804153074e+00       -4.670901e+04
3.49468061645274596927e+00	-1.20283936533499726806e+01	9.11572379416914935213e-01	9.65998749619225716145e-01	5.34086726449536037331e-08	-2.24552955858114411392e-01	1.65007686093347150091e+00       -4.116381e+04
2.15984665991468816060e+00	-1.21768971830402623624e+01	1.23267675440396073938e+00	-4.70553828770288617989e-01	1.49652418213905494974e-08	2.52041464667902392893e-01	4.36020140620790974673e-01       -4.023066e+04
5.38913283106757567964e+00	-1.21717095935293126985e+01	5.69651817881334454619e-01	9.90947601397896615794e-01	2.15343935789467405252e-08	3.83211848746682903766e-01	3.55708553519834858037e+00       -4.011608e+04
4.76021108217148380959e+00	-1.20759931224036929365e+01	1.49352683167747435355e+00	2.45302653524565594800e-01	2.06750778990129699049e-08	-3.97641220893105717948e-02	1.23797361109044645744e+00       -3.844917e+04
4.76192546822794415817e+00	-1.29586478104904934128e+01	1.39720342406289144144e+00	1.91801897485475714156e-01	1.40755501182516445596e-09	8.90700313797034182173e-01	4.56072621740940320478e+00       -3.812228e+04
4.93763662974970074515e+00	-1.22162446029684801374e+01	4.56465494507456270856e-01	1.40600054424565357181e-01	1.17684934808107068514e-08	-8.57672324414273656856e-01	1.19389159790015764173e+00       -3.566343e+04
5.98667960247158514875e+00	-1.20119458032504820011e+01	1.44059834022703237011e+00	1.99532963463676160654e-01	1.09131553639271859453e-08	5.88024854150954068288e-01	6.00928625129576676756e+00       -3.271491e+04
3.27238417140702342323e+00	-1.30558671772685404022e+01	5.92463658217669775219e-01	8.66970251618263354487e-01	3.78806459764595612679e-09	-6.95335229948480515461e-01	2.32685459874978173289e+00       -3.163025e+04
3.43405800586252585305e+00	-1.25543204283745613026e+01	1.54173910005290526470e+00	-4.08947278099914379723e-01	7.30494278326306557760e-09	5.28565227262788428497e-01	3.29516800098993645207e+00       -2.835151e+04
