# phase logamp pol cosi GW_freq costheta phi logL logPrior
3.255285048347904553e-01 -1.393937970136899018e+01 4.706729793174198040e-01 -8.254838532445017973e-01 5.551592999474468645e-08 6.336416995961995369e-01 1.810671356354885964e+00 -8.596308799345820262e+00 0.000000000000000000e+00
1.222495737504436741e+00 -1.357185763178790161e+01 1.423865307002987413e+00 6.910675814218998347e-01 3.822531056932541939e-08 4.997837454760336029e-01 4.145312656561539022e+00 -8.522342628844468138e+00 0.000000000000000000e+00
3.191708746238282934e+00 -1.371059618769153765e+01 6.782568498844028237e-01 6.383297144529711531e-01 7.031811407113980712e-08 -6.037513143533917992e-01 1.962993051712967896e+00 -8.205219067881575512e+00 0.000000000000000000e+00
3.740203053702207736e+00 -1.388368065552915631e+01 2.656130358185732065e-01 1.274753494626521544e-01 1.444051577001589848e-08 -7.559797208960591375e-01 5.981608332620544921e+00 -7.754662527369872826e+00 0.000000000000000000e+00
3.208261688487992203e-01 -1.371557888691577887e+01 4.895283016234275308e-01 -6.905232448063669537e-01 7.769103061876736869e-08 6.430836464680134146e-01 2.664453320915239232e+00 -7.735312261069926976e+00 0.000000000000000000e+00
1.962752032404666114e+00 -1.400223015676016125e+01 9.419072666509578085e-01 6.429446658814220728e-01 3.158866431037648086e-08 -3.448448596908957331e-01 3.898720834475564168e-01 -7.721474452984253389e+00 0.000000000000000000e+00
5.010522598913428105e+00 -1.335708358662442130e+01 6.127469920736557940e-01 7.987339853751332930e-01 5.410014254862486152e-08 -8.495520067352816396e-01 4.926856865814357889e+00 -7.564018994172615251e+00 0.000000000000000000e+00
2.773996164190434488e+00 -1.375253332987225718e+01 1.236548563677928314e+00 -1.693250489589232521e-01 3.675358224561716642e-08 3.984704907673793373e-01 1.170334883410441673e+00 -7.450331550982957296e+00 0.000000000000000000e+00
1.324631294118284286e+00 -1.317009123035774820e+01 2.188638965840522810e-01 -7.896154866196511968e-01 9.195137447127681752e-08 -3.786481175928192444e-01 5.822614306418778085e+00 -7.410940250797882101e+00 0.000000000000000000e+00
5.856253147406508042e+00 -1.304283989988054238e+01 7.397600198356865109e-01 -3.569408469049801802e-01 6.037858545987482450e-08 -8.133910184979625813e-01 5.004479509776372126e+00 -7.255739669197035724e+00 0.000000000000000000e+00
3.275513516474369169e+00 -1.313901917992670576e+01 1.181956541313499365e+00 -8.319844332633858919e-01 8.802934949516287034e-08 -3.929704642997648434e-01 4.555272938615654965e+00 -7.241107046236234801e+00 0.000000000000000000e+00
4.436133383720051171e+00 -1.361654847639441712e+01 6.198015664466943742e-01 -9.293105719596530534e-01 5.279780398119263041e-08 2.592004350207396945e-01 4.135637567497461475e+00 -7.225851929097098392e+00 0.000000000000000000e+00
6.204660034349458009e+00 -1.402208157970185454e+01 7.641153329497764046e-01 9.720166980793021327e-01 2.956497499734134458e-08 -7.506428565418243881e-01 7.604315208000222981e-02 -7.218856969769916532e+00 0.000000000000000000e+00
1.663845831203552672e+00 -1.374948330572286714e+01 4.335220526347951381e-02 9.589820016482633047e-01 9.857186120498553625e-08 8.847503934726247410e-01 1.463789953332543581e+00 -7.102283055928318767e+00 0.000000000000000000e+00
1.890135759207169697e+00 -1.346955059821923761e+01 6.121810515708504541e-01 -6.168813632803349378e-02 2.033276376026481588e-08 -1.973244746448139519e-01 4.268906675751781066e+00 -7.092847051545024151e+00 0.000000000000000000e+00
2.146452386653363575e-02 -1.319869723009781737e+01 1.131381033659112134e+00 -3.151295396735479537e-01 8.672997212405917258e-08 -9.008876140922663645e-01 3.131628971862007393e+00 -7.030080270472152115e+00 0.000000000000000000e+00
1.715300322589720095e-01 -1.364835110511154959e+01 4.892064841249984530e-01 -4.006775526690407596e-01 4.565552005531241730e-08 2.862332894525631555e-01 3.636950473108531146e+00 -7.018793276168878492e+00 0.000000000000000000e+00
4.235955605868550577e+00 -1.366255448530937322e+01 2.965452497914078389e-01 -7.841939119999560281e-01 4.328399386458731474e-08 -9.925553360069272468e-02 6.099713292770290174e+00 -6.992037037919877740e+00 0.000000000000000000e+00
5.902357520865519902e+00 -1.344504787754640773e+01 3.675757444789448658e-02 -9.944251023859272953e-01 7.597927289181498589e-08 1.868986896231643047e-01 4.166795640312408899e+00 -6.971138890376410657e+00 0.000000000000000000e+00
5.424171617581985849e+00 -1.384230289149259718e+01 6.362704086737577258e-01 -6.721634223258616814e-01 6.183648844464360153e-08 7.144363193781979593e-01 7.322294861342550920e-01 -6.899452997620180383e+00 0.000000000000000000e+00
5.252557237541625845e+00 -1.350160617740252178e+01 1.466973762009435855e+00 -9.329190598204815110e-01 5.131087755720806363e-08 -3.219498490320593653e-01 4.321285856073386888e+00 -6.872407494380899706e+00 0.000000000000000000e+00
3.062219639442348651e+00 -1.409409678811294953e+01 7.021894684078049398e-01 3.204015213633073511e-01 1.142283733009495674e-08 7.081240539609542362e-01 5.876104424984985641e+00 -6.738398012843466844e+00 0.000000000000000000e+00
6.187213993640330756e+00 -1.338368741373164283e+01 1.697804978624702643e-01 7.935353596048950742e-01 9.810511318055317607e-08 -1.447488755014368356e-01 3.735376827292089974e+00 -6.703617423960331223e+00 0.000000000000000000e+00
5.900472862388101980e+00 -1.307392288943236558e+01 9.972636729910194786e-02 3.488072403290433388e-02 8.891127281552822040e-08 -9.705859212743780384e-01 3.799145089863256608e+00 -6.700108087451411620e+00 0.000000000000000000e+00
6.074972100904060923e+00 -1.442285315978931415e+01 1.305865136867383480e-01 4.159953136187861666e-01 1.454425618312231267e-08 4.141693703696927020e-01 9.593187026293579223e-01 -6.655420140568765852e+00 0.000000000000000000e+00
6.069590866352146286e+00 -1.379907956561108762e+01 1.403611929142031034e+00 8.714123136669974512e-01 7.774997686001224190e-08 2.584299346140440101e-01 5.075193234636680151e-01 -6.608914023815204430e+00 0.000000000000000000e+00
3.773664839574919050e+00 -1.392822447172209088e+01 1.499277639618128211e+00 -8.085402486410884215e-01 7.405503729681879310e-08 5.048474084149315866e-01 2.864522857765384956e+00 -6.608122942823372981e+00 0.000000000000000000e+00
1.523777543556223524e+00 -1.372633197812167438e+01 1.454332533847547015e+00 -1.372921515665981307e-02 3.000666323643636346e-08 -8.292722859298032878e-01 3.821794858973437847e+00 -6.599903247140826323e+00 0.000000000000000000e+00
2.123242450117732716e+00 -1.442324851744947978e+01 4.309099989030356070e-01 7.441018671523407235e-01 2.535349678554180105e-08 7.758197492394007799e-01 2.896237778774630733e+00 -6.543454832779129760e+00 0.000000000000000000e+00
1.684177557290905236e+00 -1.380035836469007471e+01 2.833880459734907653e-01 7.832778570011602604e-01 6.327708294293952103e-08 -9.475689753467966270e-01 1.905399532545504648e+00 -6.518901982305256304e+00 0.000000000000000000e+00
3.972777968880043975e+00 -1.353194559719886492e+01 8.734101941882893572e-01 2.440792401323529370e-01 3.076222590962542961e-08 -3.143025124854410546e-01 3.752787633595712435e+00 -6.515363297142666710e+00 0.000000000000000000e+00
1.263392139304968742e+00 -1.380335845198371025e+01 1.084064946717022249e+00 7.562157210907082261e-01 3.365692528590278358e-08 -8.438703531947941983e-01 3.880665145942348904e+00 -6.509053884148372049e+00 0.000000000000000000e+00
1.731228393520233944e+00 -1.377197280862839612e+01 8.748984406463145014e-01 -8.088228887268078537e-01 3.512486126285264448e-08 7.168401266665078708e-01 5.085419866736742733e+00 -6.501493428365459515e+00 0.000000000000000000e+00
3.141607123773386245e+00 -1.447407570211432315e+01 1.389199430032856064e+00 -5.265297200315700588e-01 1.829739796333728678e-08 6.307980185515221772e-01 1.615183016748994449e+00 -6.485917047476105424e+00 0.000000000000000000e+00
6.274524731501160524e+00 -1.333396287199004782e+01 5.803144834295530519e-01 -1.653530076621095302e-01 4.186111675961809229e-08 -5.980089828313406297e-01 5.969741519480533221e+00 -6.479581241148089532e+00 0.000000000000000000e+00
4.135357783017915345e+00 -1.433410705449439781e+01 1.357106648194311926e+00 8.490870930256760873e-02 2.113270060604294337e-08 4.621352427031624743e-01 2.086461297983602581e+00 -6.409104759771328652e+00 0.000000000000000000e+00
8.055790466463960686e-02 -1.404360812024304472e+01 2.378833106398736130e-01 -3.991195629858259042e-01 3.187246835568783487e-08 -8.896378913597431382e-01 1.497497170978720815e+00 -6.377131410179329940e+00 0.000000000000000000e+00
5.911810683419755463e+00 -1.431831975090020848e+01 1.139088999893029808e+00 8.219541262980217811e-01 3.069155545923220836e-08 -4.143878966662783991e-01 1.353161391369910538e+00 -6.363948068242518019e+00 0.000000000000000000e+00
3.507662144313310026e+00 -1.465195853441678331e+01 8.329540825957207906e-01 8.517966442383683168e-01 4.862730183132713092e-09 5.404575672289154697e-01 4.843890433427668007e+00 -6.345663302554861218e+00 0.000000000000000000e+00
