# phase logamp pol cosi GW_freq costheta phi logL logPrior
5.822196860333916923e-01 -1.572361585220011371e+01 1.348652653319970973e+00 -6.694656940603549433e-02 2.755259753611405806e-10 3.802038230053067513e-01 1.417042524618247867e+00 -1.029012055919354651e+01 0.000000000000000000e+00
3.292901330183837683e+00 -1.386459890539850193e+01 1.661597450292828793e-01 6.708353266346442911e-01 3.754917774536082422e-08 -9.686157852879143659e-01 4.496955762108925114e+00 -1.027960333656380065e+01 0.000000000000000000e+00
4.608644578839604655e+00 -1.398625145273619097e+01 1.476371096404270444e+00 -8.946733778057163189e-01 9.836948327432798230e-08 4.302387168156557307e-01 1.632949655196339833e+00 -1.019982392979009767e+01 0.000000000000000000e+00
3.283237876385697085e+00 -1.354169952884843475e+01 8.470137028936188806e-01 -3.051044676263570121e-01 2.917940938896176862e-08 -3.796102229953696727e-01 5.896439418641566732e+00 -1.013930012086709631e+01 0.000000000000000000e+00
3.913938860067484704e+00 -1.344627704421245973e+01 1.903638550345974900e-01 6.441979516192943844e-01 5.828951975829816286e-08 1.561645306750754081e-01 5.042023799757692437e+00 -1.012781317429164929e+01 0.000000000000000000e+00
3.748924991606023660e+00 -1.418171708754898575e+01 9.165411715732268982e-01 -7.309537543172366370e-01 4.288794321189087522e-08 2.968398519195798446e-01 3.004535193201395060e+00 -1.010921496070871939e+01 0.000000000000000000e+00
3.096977324021596090e+00 -1.449660859297679316e+01 9.914693509223677648e-01 5.215798946212368836e-01 2.339529600183980232e-08 -9.078162612121042363e-01 2.728679589796555227e+00 -1.010220863727836793e+01 0.000000000000000000e+00
7.259553586061381347e-01 -1.366477215488960972e+01 1.270088329315201658e+00 -5.247956732217823328e-01 4.037261267184511541e-08 6.693109921847666399e-01 5.485830576569105332e+00 -1.007130605695762426e+01 0.000000000000000000e+00
2.965475576751966935e-01 -1.385957305215224444e+01 9.105068794952086986e-01 2.123578189937917471e-01 6.427841852627296123e-08 -1.539261530419046287e-01 1.338969563168687316e+00 -1.007040391332257911e+01 0.000000000000000000e+00
5.189610939359441844e+00 -1.395592775406841568e+01 1.017347486969435888e+00 4.902375156761500374e-01 5.552827971402901377e-08 8.473986590812170316e-01 6.864079634598838631e-01 -1.004802009386675010e+01 0.000000000000000000e+00
2.245485451492710727e+00 -1.325157047911166153e+01 3.377508476364837198e-01 1.494537990263405114e-01 8.102274914932080424e-08 -2.683432004776997726e-01 5.893019967170353368e+00 -1.004621682785218262e+01 0.000000000000000000e+00
5.530199467677124892e-01 -1.565023068360000202e+01 1.691723650650684141e-01 -8.171856830695465312e-01 1.886565009458704931e-09 -2.721481177959182429e-01 2.431650430279329811e+00 -1.001393360845878888e+01 0.000000000000000000e+00
4.207052809072294508e+00 -1.464434995376249837e+01 1.417850531412382598e+00 1.244246668881937301e-01 3.187703023991331615e-09 4.699341068024321943e-01 3.866481844132329648e+00 -9.990169415856556157e+00 0.000000000000000000e+00
4.768136127088242304e+00 -1.315191119839250256e+01 2.447797731173268765e-01 -2.865102338673587434e-01 8.700907344369668475e-08 5.910673648240340888e-02 5.579305831667883631e+00 -9.988984479547337259e+00 0.000000000000000000e+00
5.665139910524882971e+00 -1.368887756239496056e+01 9.047148903095678651e-01 2.110598424282337238e-01 8.806280614824657834e-08 1.905602778453133750e-01 1.914584823395336866e+00 -9.964845836616300190e+00 0.000000000000000000e+00
6.148442170321883005e+00 -1.367400068822945336e+01 9.086806357854598781e-01 -1.998633840931623717e-01 9.376420100921408356e-08 7.637218568449115619e-01 1.202876678872131899e+00 -9.948040476337034477e+00 0.000000000000000000e+00
6.173212882807006530e+00 -1.364090235844676258e+01 6.094290114386946566e-01 6.030841006848217667e-01 9.101460079999793852e-08 3.133065790751203838e-01 6.098865111504458980e+00 -9.915120421006992757e+00 0.000000000000000000e+00
1.156890673377509726e+00 -1.406411965155286836e+01 3.883167440358890055e-01 -3.808523807004377537e-01 2.008031142745075805e-08 2.809975701546708060e-01 6.064229864741887965e-02 -9.903456785702308807e+00 0.000000000000000000e+00
4.487291049489964934e+00 -1.381391794386878402e+01 1.111435561528788307e+00 7.803685879989676055e-02 2.265531881362555637e-08 -4.600025426916333204e-01 3.153955246435610427e+00 -9.902345114549200744e+00 0.000000000000000000e+00
3.861997438555937467e+00 -1.339639373535548827e+01 5.603257389778294462e-01 -4.230624095791929440e-01 9.745186900617184534e-08 7.152963970178450870e-01 5.894525775548762780e+00 -9.900372700091651268e+00 0.000000000000000000e+00
4.094585896050216611e+00 -1.412794295182995974e+01 3.251443075902181734e-01 -8.084456626785420097e-01 1.548662369332366559e-08 3.426312969606304382e-02 5.105083390889286754e+00 -9.899067258343011488e+00 0.000000000000000000e+00
2.288249175887977493e+00 -1.385839007117870025e+01 1.159976295051277306e+00 -1.921836255816819494e-02 3.015235009753173114e-08 -7.347792538128391504e-01 3.598855385925425754e+00 -9.887961603172190195e+00 0.000000000000000000e+00
