# phase logamp pol cosi GW_freq costheta phi logL logPrior
5.011044907483340971e+00 -1.215337606394494330e+01 5.104313136120063321e-01 -9.145849352684320976e-02 2.174224490395557509e-08 2.864957776920635801e-01 2.172239444554001864e+00 -1.790734979589613067e+04 0.000000000000000000e+00
3.729425357089981574e+00 -1.205928119401414733e+01 1.114231675367345353e+00 9.672761975797068423e-01 6.424970929107986749e-08 9.192482649360506075e-01 1.435970148330898644e+00 -1.752239284253058577e+04 0.000000000000000000e+00
2.985523775815157599e+00 -1.219860835784016473e+01 9.423506664582179670e-01 -6.788459616324163948e-01 4.193343336485109551e-08 -7.830325489186906740e-02 1.761632703155943558e+00 -1.673820637877428453e+04 0.000000000000000000e+00
6.200000517321704763e+00 -1.278609600590487005e+01 2.906563310286981450e-01 9.873250330677341147e-01 3.052079142523601041e-09 -5.917212009985477472e-01 5.656615098459111479e+00 -1.578839743403662214e+04 0.000000000000000000e+00
5.950102515428163930e-01 -1.342427817524128386e+01 6.779600766372582132e-01 -8.774341176937453524e-01 7.447133191584726732e-10 -6.398225229094947064e-01 5.927919582360249073e+00 -1.576899390277000202e+04 0.000000000000000000e+00
5.530255064135773502e+00 -1.275394756602519841e+01 4.719084676509576748e-01 4.118851081814686732e-01 6.268701656978778674e-09 -7.458699710830012097e-03 1.109991647508103307e+00 -1.573485908083747563e+04 0.000000000000000000e+00
1.919959856750585558e+00 -1.206821908581175862e+01 5.869704595442363365e-02 6.717547683538298564e-01 3.782986068766652087e-08 -7.459249350997326777e-01 9.909845557119075776e-01 -1.551876067006638186e+04 0.000000000000000000e+00
3.989840206517559995e+00 -1.249173167874235268e+01 2.280706802338451633e-01 -9.268215384679870938e-01 2.543817285095765236e-08 -5.711284261595552803e-01 1.584868034350754407e+00 -1.547705950974119696e+04 0.000000000000000000e+00
2.426022892889384330e+00 -1.226261738988585215e+01 1.155431775200346900e+00 8.981286345049726005e-01 3.082157271129984709e-08 7.625481637853012140e-01 8.189868051391929749e-02 -1.241513098889456160e+04 0.000000000000000000e+00
1.466020199156619519e+00 -1.203406647559701170e+01 9.349517063009336049e-01 -9.732161540840928993e-01 6.965392013384323340e-08 6.563571354817898662e-01 4.122282651657827035e-01 -1.116153800298083661e+04 0.000000000000000000e+00
5.359632254187542522e+00 -1.204907375982740803e+01 6.045994491427291173e-01 -8.389369092147681561e-01 8.594447175138605941e-08 1.800287342806298346e-02 1.771016843771481053e+00 -1.113275825980340051e+04 0.000000000000000000e+00
3.538892288527456742e+00 -1.233629736354233941e+01 6.840689665868955327e-01 8.640970912525951508e-01 2.391047609213643886e-08 -1.037177788215932484e-01 3.471629059983656340e+00 -1.111800361606070146e+04 0.000000000000000000e+00
