# phase logamp pol cosi GW_freq costheta phi logL logPrior
1.443388604194948854e+00 -1.430944519606508258e+01 1.511614449871838239e+00 -2.066273524375089043e-01 1.007835132104998019e-08 -5.130547579736366437e-01 3.524564872420133277e+00 -1.057358985624157199e+01 0.000000000000000000e+00
5.476213752855771055e+00 -1.377706217839974379e+01 1.126454272920185407e+00 1.193177883457010174e-01 1.494443732936496480e-08 -5.823560940052815438e-01 4.376389752613869533e+00 -1.047476795509169989e+01 0.000000000000000000e+00
5.178100630839972851e+00 -1.390809494736652852e+01 1.369897981502282924e+00 -7.912760088792926139e-01 4.085556258758044052e-08 -5.061536802161312742e-01 6.137010170446561830e+00 -1.046851602492473177e+01 0.000000000000000000e+00
5.483025830154364400e+00 -1.279044195910808313e+01 1.171018506011304972e+00 1.255985954805990401e-01 9.763969143577372553e-08 -1.585077797783622233e-01 4.584884860065352896e+00 -1.040397675554481793e+01 0.000000000000000000e+00
4.784537528432349696e+00 -1.562636715560184975e+01 8.471829270700954595e-01 -4.781282740988505031e-01 5.206167047677569573e-10 2.848243511294908381e-01 3.889531264013266210e-01 -1.039134941106783216e+01 0.000000000000000000e+00
4.082776458886038462e+00 -1.365605741963255504e+01 1.301033587204819542e+00 3.671447375730584328e-01 5.158663402590886489e-08 5.208624444000209408e-01 3.887126903690862889e-03 -1.033798783734129501e+01 0.000000000000000000e+00
5.330283132959968917e+00 -1.350827215396492775e+01 1.061370996144964884e+00 6.415164778513260391e-01 8.909016180495121295e-08 -9.324762885808124402e-01 3.750068588226510791e+00 -1.033763316662393450e+01 0.000000000000000000e+00
3.813080865775870354e+00 -1.348105680585616639e+01 1.035138237163753638e+00 -5.067016247745906865e-01 9.158739031156803003e-08 7.059545430818198186e-01 4.525100033311416858e+00 -1.030910888135317016e+01 0.000000000000000000e+00
1.885197517359051389e+00 -1.374697552627228703e+01 1.519157262120842011e+00 3.845977089934448645e-01 6.633529949954645945e-08 -3.506038709183856295e-01 2.994663803320141149e+00 -1.028558984424010347e+01 0.000000000000000000e+00
6.026753608345327251e+00 -1.408922474586934470e+01 1.492302146411086161e+00 9.836701531969886947e-01 8.008415145439856313e-08 1.788228953656508524e-01 1.561123023098988538e+00 -1.027605760313993599e+01 0.000000000000000000e+00
2.791728000118414599e+00 -1.323773687838886204e+01 1.091856825186948043e+00 3.791906259804475043e-01 7.415950821547129739e-08 -2.443934051279872399e-01 5.757791835041285999e+00 -1.019944833255583205e+01 0.000000000000000000e+00
1.267955368751451761e+00 -1.394134604425770263e+01 1.226649899773903707e+00 8.374503447165004832e-01 3.238904698655907421e-08 -3.445124953474302254e-01 5.778203749224712915e+00 -1.016840851579099514e+01 0.000000000000000000e+00
4.606344585354914756e+00 -1.367852967387779906e+01 7.276119063768294870e-01 -9.064930418424949066e-01 8.827730837703152637e-08 8.611529851966173155e-01 4.853703512041078305e+00 -1.012603957775677799e+01 0.000000000000000000e+00
2.184207838554102388e+00 -1.370477003536993621e+01 1.188617302268220932e+00 4.289399270603744263e-01 2.826052594661220670e-08 -7.662463695200422142e-01 5.589185941215459863e+00 -1.009973138847982632e+01 0.000000000000000000e+00
5.577525332561504179e+00 -1.326874758287545575e+01 3.044634678120452520e-01 6.147108050496176146e-01 8.654336700756095090e-08 -6.787296602162334880e-01 4.413730473567407664e+00 -1.009538032574452338e+01 0.000000000000000000e+00
3.936709595025192243e+00 -1.365516759511439027e+01 8.199903617966453062e-02 8.713828269793940651e-01 8.805125591362754843e-08 3.521622967083666289e-01 3.942811578876186829e+00 -1.007572278909474406e+01 0.000000000000000000e+00
